mz_rt,weight,log2FC,tstat,pval,padj,abs_weight,neglog10_padj
751.5631412_257.7555,0.0329959743860993,0.1891835356041748,2.412936745828206,0.0217280736168229,0.1037818875913443,0.0329959743860993,0.9838784345945523
848.7677735_840.608,0.0329739133251612,0.237493128731849,2.040549456653757,0.0496183227176777,0.1763570589253289,0.0329739133251612,0.753607152435594
852.783528_841.154,0.0329609775123049,0.2575818553938531,2.078054076637212,0.0458082733086049,0.1675680878542751,0.0329609775123049,0.7758086861139143
866.7248523_780.593,0.0327206709774355,0.5139807593908275,2.168409606952474,0.0376706899196367,0.1494129611419298,0.0327206709774355,0.8256117270971625
846.7516969_822.584,0.0326268209162522,0.2598312420816133,1.924578610433016,0.0632123157221242,0.204013034798221,0.0326268209162522,0.6903420837501215
478.3911866_356.498,0.0325600165753346,0.285407762804004,1.423421980136852,0.1642914387679688,0.3602166328266645,0.0325600165753346,0.4434362377184165
386.3274685_103.553,-0.0325191462724889,-0.8182108279694631,-1.6922574170204885,0.1003135649341759,0.2810372096965405,0.0325191462724889,0.5512361751268303
832.6651652_671.068,-0.0324567822322415,-0.1865991188861148,-2.0878559746212932,0.0448560422881177,0.1658029625937755,0.0324567822322415,0.7804077136733579
711.571462_756.1955,-0.0323688861742378,-0.9342701533159716,-1.562292669822448,0.1280557123296953,0.3304037837881271,0.0323688861742378,0.48095498777751844
783.6388615_588.453,-0.0322947989883741,-0.2104960659718432,-2.553641290907813,0.015626109119019,0.0848617926002108,0.0322947989883741,1.0712877985397404
820.7043489_693.6825,0.0322183083016276,0.3808965879582256,1.7247532898630875,0.0942200541570403,0.2682232186889939,0.0322183083016276,0.571503630242639
805.6218443_528.253,-0.0321705717144074,-0.4336998980457759,-1.9176918258149065,0.0641125803163193,0.2048121344041696,0.0321705717144074,0.6886443165015915
730.5755448_553.716,0.0321202168447896,0.3493987258750944,1.8632474236620744,0.0716277064599191,0.2198659163508821,0.0321202168447896,0.6578420898206846
790.6949834_778.8765,0.0321144163100331,1.125284258193542,1.9721636151834816,0.0572858524763792,0.1908705944757693,0.0321144163100331,0.719260973861881
830.6993605_726.818,-0.0320323769395309,-0.2498295835086073,-2.7774663267618727,0.0090850085950967,0.059944075403162,0.0320323769395309,1.2222537341141362
812.5443255_521.191,-0.0320133491564002,-0.2298176861930171,-1.8386552788004469,0.0752628692837216,0.2297347339386447,0.0320133491564002,0.6387733382072939
866.7202933_732.119,-0.0319992101749292,-0.1992169970293396,-1.9816011549915815,0.0561697156185102,0.1897854387980315,0.0319992101749292,0.7217371116782512
768.7008378_796.165,0.0319044198128154,1.216248618237059,1.7895505887948604,0.0829948086504109,0.2441430621132923,0.0319044198128154,0.6123556126812081
380.278618_207.5955,-0.0318531548725479,-0.3237763910543563,-1.290527192647876,0.206114770561176,0.4142968327158623,0.0318531548725479,0.3826883868544496
424.3429853_132.3705,-0.0315537633279454,-0.1948236094103139,-1.4653912538680416,0.1525716684409315,0.3500186263711424,0.0315537633279454,0.45590884389268765
701.5508362_735.778,0.0315108377099989,0.3315440180173241,1.8256283258911024,0.0772516163790646,0.234075713148582,0.0315108377099989,0.6306436447943092
825.6209979_608.173,-0.0315021962579023,-0.2041212343511225,-2.049717744845438,0.0486620665615116,0.1743929898092751,0.0315021962579023,0.758470976676036
761.6558226_639.3635,-0.0314761384368748,-0.3466672445128312,-2.3028860546887406,0.0279367030114921,0.1217488415192189,0.0314761384368748,0.9145351625503244
828.6935415_653.0535,-0.0313954507563806,-0.1917356364192143,-2.270561294522157,0.0300431978872523,0.1285484709600011,0.0313954507563806,0.8909330847743953
492.4069356_356.442,0.0313916149169286,0.2895467312421336,1.3618092193218871,0.1827690456959811,0.3863321744352176,0.0313916149169286,0.4130391215269335
358.2961048_75.665,-0.0312818389361594,-0.6130739185874514,-2.1710784552957563,0.0374512397816167,0.1494129611419298,0.0312818389361594,0.8256117270971625
872.7672865_826.32,0.0312619554985394,0.1182337123541805,1.398545951927371,0.1715664881055659,0.3738454956868195,0.0312619554985394,0.42730784762434654
728.5253853_454.5825,0.0310825165159047,0.3998708468440901,2.9388346688717273,0.006068543931914,0.0450988633255928,0.0310825165159047,1.3458344039677983
902.8105236_782.274,0.0310450452578089,0.7419724927870667,1.593116552773122,0.1209652705949298,0.3222697397736622,0.0310450452578089,0.4917804716092658
910.785704_831.6365,0.0310257331456018,0.2749906623280763,2.039681417807871,0.049709709243825,0.1763570589253289,0.0310257331456018,0.753607152435594
847.6811039_787.4925,0.0308156827869068,0.2413339300272218,1.7250518089093645,0.0941655496050331,0.2682232186889939,0.0308156827869068,0.571503630242639
342.2647053_59.8543,-0.030636784671378,-0.2618564051350207,-1.7844832857188977,0.0838298037401788,0.2455761055625155,0.030636784671378,0.609813892120368
795.6498777_778.265,0.0305901621671642,0.588997060962635,1.6718417483258483,0.1043076075349729,0.2895445483008886,0.0305901621671642,0.5382846077816539
916.832366_822.7125,0.0303244412704267,0.1863287238769223,1.7012380424863272,0.098597495738036,0.2784393279642138,0.0303244412704267,0.5552694231147609
833.6682817_670.4695,-0.0303215271549475,-0.1815397469652631,-1.7385134494140435,0.09173505894151,0.2643467412763513,0.0303215271549475,0.5778260389733461
799.6805132_817.676,0.0303133253467806,0.4208271664634128,1.435683902714426,0.1607960631757982,0.3558684031414218,0.0303133253467806,0.44871057044093593
752.5250993_466.546,0.0300746521299457,0.3619473071813058,1.5419833199885922,0.1329098526151209,0.3312489623205567,0.0300746521299457,0.47984547353562507
302.233071_53.0555,-0.0299811685577536,-0.5535759359330212,-1.8728969190284537,0.0702430449305784,0.2179950084725857,0.0299811685577536,0.6615534505129665
720.5827322_600.076,-0.0298048691350154,-0.142862965136693,-2.173780279014997,0.0372302393526256,0.1494129611419298,0.0298048691350154,0.8256117270971625
900.8036706_782.084,0.0297257571816411,0.6195369411730003,1.5264335879872362,0.1367263776640794,0.3328580090718623,0.0297257571816411,0.47774098879833093
723.5418398_480.326,-0.0297102859674202,-0.0724786340835209,-1.5385884963846208,0.1337356250161748,0.3312489623205567,0.0297102859674202,0.47984547353562507
918.8128403_748.6705,-0.0296849789336502,-1.1211573104940311,-1.5367331854002029,0.1341886731213586,0.3312489623205567,0.0296849789336502,0.47984547353562507
780.7090126_806.3765,0.0296236097238092,1.066595962696435,1.5322029174219214,0.1353001426456609,0.3327959925847585,0.0296236097238092,0.47782191197507773
520.3327353_93.9669,0.0295062914247744,0.2577732423423187,1.5732878497681615,0.1254885772866626,0.3304037837881271,0.0295062914247744,0.48095498777751844
748.5512039_474.666,-0.0294792642702838,-0.2797290772714499,-2.1602070790738703,0.038352343153748,0.1512667836119895,0.0294792642702838,0.8202564274147597
743.6075932_562.171,-0.029465362601985,-0.2781162859848978,-2.5212070004276943,0.0168733665531238,0.0895683968910185,0.029465362601985,1.047845198785594
832.7289078_708.924,-0.0293601953895551,-0.3539724563693965,-1.5615511747817952,0.1282303636798114,0.3304037837881271,0.0293601953895551,0.48095498777751844
642.6112659_880.116,0.029297950892502,0.3649290182385196,1.5521958198354453,0.1304506193749182,0.3312489623205567,0.029297950892502,0.47984547353562507
494.3243592_106.26,-0.0290466295789626,-0.2382056168147593,-1.5198908321010298,0.1383584865550148,0.3356738539788331,0.0290466295789626,0.4740824851295116
316.2486932_57.47,-0.0289992354976439,-0.3055629457596958,-1.7532775003380492,0.0891303385058396,0.2589548106383654,0.0289992354976439,0.5867760166241122
953.8374534_837.671,0.0289858510224249,0.1428441295079322,1.6000750895285496,0.1194099081247878,0.3205452286543733,0.0289858510224249,0.49411068324600843
526.2939415_110.1715,-0.0287354896608675,-0.1848608974677482,-2.42140936622661,0.0213065369787233,0.1037818875913443,0.0287354896608675,0.9838784345945523
821.6653054_782.057,0.028701992869293,0.4267048435754539,1.388388599363141,0.1746087013638237,0.3769839240454422,0.028701992869293,0.42367716928284394
865.7164311_732.066,-0.0285223734446461,-0.1650839011012248,-1.86962865795879,0.070709429093799,0.2179950084725857,0.0285223734446461,0.6615534505129665
808.6391593_632.3215,0.0284660159813234,0.0646812214750035,1.5552668994828327,0.1297183570238063,0.3312489623205567,0.0284660159813234,0.47984547353562507
688.5235484_137.0885,-0.0283966284175282,-0.4987642936292194,-1.2171348372857744,0.2324532452102687,0.4394436209048558,0.0283966284175282,0.35709683549470844
1041.68904_130.6435,-0.0282388675135952,-0.3974133653885354,-1.4933752234318292,0.1451344219907564,0.3447696874936486,0.0282388675135952,0.46247092478741963
444.3178288_50.2219,0.0282188812357019,0.1188194376512528,1.367790022080113,0.1809074690282032,0.3847008226925044,0.0282188812357019,0.4148768849423841
826.6678318_661.7795,0.0279614403285944,0.224637057645925,1.870475175918663,0.0705883756104623,0.2179950084725857,0.0279614403285944,0.6615534505129665
863.7116769_816.368,-0.0278698596985515,-0.2065972665483725,-2.311911188615044,0.0273728586605309,0.120032535492763,0.0278698596985515,0.9207010200374248
942.7563928_782.55,0.0278138277070199,0.3882061655928289,1.5616685132214796,0.1282027129359833,0.3304037837881271,0.0278138277070199,0.48095498777751844
725.5512503_728.04,0.0278049802323454,0.3556982661742351,1.807785834541573,0.0800481576112834,0.2384556931374098,0.0278049802323454,0.6225923043114894
482.3251242_116.848,-0.027773078333304,-0.23074325458654,-1.7930802454305932,0.0824173673532291,0.2441430621132923,0.027773078333304,0.6123556126812081
939.8212397_811.779,0.0277371521493062,0.1480557572485349,1.461632388102614,0.1535934065235182,0.3500186263711424,0.0277371521493062,0.45590884389268765
436.3437225_356.441,0.027686352838603,0.3627817695325979,1.195136115109331,0.2408163596275783,0.4411351110699834,0.027686352838603,0.3554283742390578
836.6158268_587.7825,0.0275757924354774,0.1677844517057139,1.5714134932159218,0.125923205694329,0.3304037837881271,0.0275757924354774,0.48095498777751844
564.3775112_116.024,0.0275655887948103,0.1083014397207259,1.5622226250988405,0.1280722023379862,0.3304037837881271,0.0275655887948103,0.48095498777751844
572.3725768_149.4655,-0.0275636873815725,-0.190220312028799,-1.5592426601206073,0.128775352084074,0.3306014493503864,0.0275636873815725,0.48069524682175396
684.6163077_742.6375,0.0274837991939563,1.8224469454065584,1.2534199182857997,0.2191338408425426,0.4297458100967642,0.0274837991939563,0.3667883488718013
764.6779108_775.742,0.0274546880839308,1.2411190386519344,1.6217139584215372,0.1146778083158197,0.3113943564268028,0.0274546880839308,0.5066892626571335
864.7103347_764.968,0.0274051700797021,0.3947788477530939,1.3536918708662875,0.1853193879362048,0.3881104312447353,0.0274051700797021,0.41104468456957577
731.6081747_598.8025,-0.0272786905454782,-0.1807085993137701,-2.406524548118889,0.022052135580177,0.1044886424134563,0.0272786905454782,0.9809309134307223
816.7098738_782.374,0.0272722734695922,0.8097530104524681,1.3358259990842682,0.1910295735136641,0.3920548805251364,0.0272722734695922,0.40665313542605097
594.434725_76.0645,-0.0271384468749996,-0.0999075507638741,-1.463389473149984,0.1531151179374811,0.3500186263711424,0.0271384468749996,0.45590884389268765
682.5406239_589.621,-0.0270527105230219,-0.4341960809264631,-1.7092970948791475,0.0970784903627658,0.2752506594221391,0.0270527105230219,0.5602716319091507
733.61436_577.966,-0.0270311544858796,-0.11127237920208,-1.905052135673974,0.0657937496641171,0.2075266512156979,0.0270311544858796,0.6829261219269884
744.5897996_576.321,0.0270239562013409,0.2052482867739956,1.660329185016356,0.1066176363809697,0.2940314503318932,0.0270239562013409,0.5316062138902756
729.5839696_495.444,-0.0269758923022449,-0.202861726192604,-2.1691297687324584,0.0376113609356059,0.1494129611419298,0.0269758923022449,0.8256117270971625
793.63053_284.689,-0.0269084119363105,-0.2385274051020186,-1.0534862399800298,0.3000082205185495,0.4983665969084609,0.0269084119363105,0.30245107402240706
779.6070102_519.312,-0.0268796439033048,-0.6301278852891551,-2.216216452073265,0.033908493241453,0.1399964691723148,0.0268796439033048,0.8538829174525985
771.6410323_775.3575,0.0268261739185446,0.7717668502219686,1.3916652757200112,0.1736227327977863,0.3769839240454422,0.0268261739185446,0.42367716928284394
754.6940348_803.644,0.0264396252812714,1.424390683398702,1.2104965773308891,0.2349538258805428,0.4394436209048558,0.0264396252812714,0.35709683549470844
873.6958323_790.926,0.0262610506181933,0.1550163276114396,1.5404025308968543,0.1332938552463073,0.3312489623205567,0.0262610506181933,0.47984547353562507
888.7677982_730.2855,-0.0261848521732435,-0.8095516650158664,-1.3895429075654602,0.1742608658299348,0.3769839240454422,0.0261848521732435,0.42367716928284394
973.8060316_830.993,0.0261441049610433,0.3299112220749601,1.528437898942932,0.1362295210439025,0.3327959925847585,0.0261441049610433,0.47782191197507773
510.4541344_385.3675,-0.026025048968882,-0.161789677425857,-1.8157176508623245,0.078794498679261,0.2367187917768439,0.026025048968882,0.625767264499961
789.6090325_592.099,0.025938466916244,0.0667481071892849,1.747635340642311,0.0901182881438944,0.2607520960229076,0.025938466916244,0.5837721918658646
490.2876752_42.2178,0.0259380644047679,0.7654795492460218,1.0945419210595249,0.2818878938302276,0.4783962813561074,0.0259380644047679,0.32021220484071466
745.6127133_563.0705,-0.0258519796213811,-0.2324055386737618,-1.902497666684359,0.0661380970588272,0.2075266512156979,0.0258519796213811,0.6829261219269884
849.6873563_787.4335,0.0258170299854942,0.2390131523280771,1.3105791691355884,0.1993287956083109,0.4048671628770326,0.0258170299854942,0.3926874456559276
454.293706_152.275,-0.0257755086405693,-0.1970103019779874,-1.7354712775254064,0.0922796553774534,0.264835108522285,0.0257755086405693,0.5770244420918758
836.653427_727.328,-0.0257252130052414,-0.1635385778396303,-1.6459233223571734,0.1095678657479329,0.300991880225839,0.0257252130052414,0.5214452200894689
806.6086783_580.451,0.0256834166025191,0.210449949460919,1.9794240498896605,0.0564254963032775,0.1897854387980315,0.0256834166025191,0.7217371116782512
894.7620838_854.807,0.0256635799042485,0.2101701640273501,1.2137867412735932,0.2337119640316969,0.4394436209048558,0.0256635799042485,0.35709683549470844
769.5971228_666.526,0.0256142489467357,0.3031015364174769,1.5295345631450743,0.1359582830303924,0.3327959925847585,0.0256142489467357,0.47782191197507773
797.6553169_609.4555,-0.0255576739956876,-0.2153204464354884,-2.7145801960180367,0.0106027381360468,0.0662726487470386,0.0255576739956876,1.1786656714304127
664.604166_867.6945,0.0254283703552071,0.2311932506891913,1.2476160873323532,0.2212248932409166,0.4314496536687491,0.0254283703552071,0.36506987528951296
726.662707_782.084,0.0253916843517046,1.3608582067974089,1.2051918662619718,0.2369663662368643,0.4394436209048558,0.0253916843517046,0.35709683549470844
937.8218771_908.0125,-0.0253752618356102,-0.5197601963497728,-1.453816584790346,0.1557353429587931,0.3512752464182363,0.0253752618356102,0.45435245289153486
863.6930277_808.305,0.0252965205371261,0.195529467089249,1.255547018176103,0.2183712049593653,0.4295484027295803,0.0252965205371261,0.3669878915441097
836.763196_831.751,0.0252501732134112,0.3799170019128316,1.9033419662530349,0.0660241121729411,0.2075266512156979,0.0252501732134112,0.6829261219269884
518.3262631_93.9115,0.0252003475443012,0.2372066202920935,1.2859295403422093,0.2076952012297144,0.4142968327158623,0.0252003475443012,0.3826883868544496
510.3565262_151.1185,-0.0251827103269116,-0.3854179225620714,-1.3491065551402148,0.1867721583578244,0.3881104312447353,0.0251827103269116,0.41104468456957577
448.3432565_107.315,-0.0251148216973677,-0.2621744040853779,-1.6271237999793844,0.113519207096189,0.3094384564089169,0.0251148216973677,0.5094257140098436
756.5923438_666.819,-0.0251009384886097,-0.1544487488450936,-1.5952946499570166,0.1204766499798293,0.3221837685066648,0.0251009384886097,0.4918963429532835
899.7117573_794.253,0.0250201328331796,0.1653103967276236,1.4458351815020276,0.1579470947197827,0.3517686084295475,0.0250201328331796,0.4537429192677429
837.6824995_698.871,0.0249962717676408,0.0508337146430531,1.2581607853496652,0.2174368200607062,0.4295484027295803,0.0249962717676408,0.3669878915441097
508.3411755_126.072,-0.0249029420746019,-0.2876589666828451,-1.4902179387478165,0.1459586997184295,0.3447696874936486,0.0249029420746019,0.46247092478741963
788.6060826_592.1125,0.0248946663529662,0.0677227196851379,1.6957158412666211,0.0996497791258614,0.2802898169834986,0.0248946663529662,0.5523926800071374
902.699861_728.429,-0.0248666932319641,-0.1367274555304024,-1.541959659962966,0.1329155934498049,0.3312489623205567,0.0248666932319641,0.47984547353562507
640.6045627_880.515,0.0248418441472057,0.2426032171215277,1.3484918335098122,0.1869675893004778,0.3881104312447353,0.0248418441472057,0.41104468456957577
725.5473144_480.4045,-0.0247607464168466,-0.0621171176172987,-1.381061485858854,0.1768293029300022,0.3806142922822609,0.0247607464168466,0.41951490773901684
740.6431506_688.818,-0.0245656099065792,-0.3566689413468346,-1.2608021542950272,0.2164956303686978,0.4293424579783726,0.0245656099065792,0.3671961617093477
768.6687849_771.938,0.024457126756209,0.5863641315772732,1.148586505799507,0.2592401182877593,0.4587055727096693,0.024457126756209,0.33846598369108843
991.6727079_142.657,-0.0243854936827612,-0.109318681583624,-1.3658244968773494,0.1815176225505629,0.384839163725818,0.0243854936827612,0.4147207377658982
898.6700599_643.951,-0.0243711728367421,-0.1686824552832371,-2.3637659814833563,0.0243279874287743,0.1100997379789403,0.0243711728367421,0.9582137145835232
699.5436336_492.743,-0.0243522242320984,-0.1547793684625159,-2.147537402828925,0.0394268144936997,0.152947099476802,0.0243522242320984,0.8154587546594522
663.4559219_643.5285,-0.0242775331243445,-0.0688589762322226,-1.3098687754957374,0.1995662502566676,0.4048671628770326,0.0242775331243445,0.3926874456559276
808.7397475_828.9285,0.0242218796606917,0.5086075094035754,1.5370734083162976,0.1341055011910444,0.3312489623205567,0.0242218796606917,0.47984547353562507
809.6516331_594.616,-0.0242126909454005,-0.1259158530374947,-1.6006009785600233,0.1192930320723302,0.3205452286543733,0.0242126909454005,0.49411068324600843
825.6857115_648.455,-0.0242000013636151,-0.214636319153695,-2.641679803605979,0.0126563615951832,0.072059607146769,0.0242000013636151,1.1423081098856054
538.3896306_245.486,-0.0241583698750061,-0.5295826744744967,-1.2069692984382618,0.2362906139795774,0.4394436209048558,0.0241583698750061,0.35709683549470844
878.7064786_644.294,0.0239934951454694,0.0947066134780528,1.2339232504284825,0.2262175550899587,0.4386410232844614,0.0239934951454694,0.35789075397876885
874.788073_778.5815,0.0239058061059001,0.5856829935407959,1.498383066445482,0.1438346788531438,0.3447696874936486,0.0239058061059001,0.46247092478741963
612.549718_638.521,-0.023847118057512,-0.3273937257613664,-1.8179143636637891,0.0784502703427917,0.236691841290645,0.023847118057512,0.6258167118365263
604.4287836_52.6858,0.0238052017160837,0.1089601946414252,1.1909390200328227,0.2424368599081495,0.4411351110699834,0.0238052017160837,0.3554283742390578
1013.653685_143.9735,0.0237389511156772,0.0981321754202693,0.8651905425207735,0.3933743268924486,0.5946943785568924,0.0237389511156772,0.22570616671891758
788.5567106_564.007,-0.0236721818108453,-0.105510908310895,-1.9133622987344616,0.0646842092378005,0.2057074401886808,0.0236721818108453,0.6867500001163951
732.5559861_553.1575,0.0236524030549956,0.1577644340517898,1.4608119465294764,0.1538171424875742,0.3500186263711424,0.0236524030549956,0.45590884389268765
452.3748819_157.972,-0.023539677533978,-0.1942318491362391,-1.3790128089514355,0.1774541146416122,0.3807981912978062,0.023539677533978,0.41930512307970524
792.6731002_694.106,0.0234949154906788,0.2772442698299251,1.225498275675872,0.2293310317859153,0.4394436209048558,0.0234949154906788,0.35709683549470844
422.3219316_64.6423,-0.0233989643341384,-0.160825506696645,-0.9853511811533928,0.3318436814601253,0.5223612244921443,0.0233989643341384,0.2820290687431389
330.2646816_58.2923,-0.0233290879998793,-0.6073387949703185,-1.4963535690516845,0.1443602868680243,0.3447696874936486,0.0233290879998793,0.46247092478741963
566.5527263_637.0395,-0.0233022647595717,-0.1829337908539474,-1.9369092060853683,0.0616277319564136,0.2033139194449907,0.0233022647595717,0.6918328873176315
1001.658288_116.455,-0.023196144692754,-0.2469482696815763,-1.4474432361904013,0.1574994881162271,0.3517686084295475,0.023196144692754,0.4537429192677429
538.5198833_593.8975,-0.0231930765738115,-0.117734043913868,-1.4259101693662704,0.1635773495717435,0.3597682517060777,0.0231930765738115,0.4439771642734543
745.5984025_688.649,-0.0229619507869538,-0.2438158725350197,-1.2045054019756862,0.2372277319479317,0.4394436209048558,0.0229619507869538,0.35709683549470844
782.7234366_824.931,0.022750284376659,0.8938688908522381,1.0737641801905538,0.2909589608798063,0.4879264284587726,0.022750284376659,0.3116456577578717
896.6526002_644.912,-0.022714769592872,-0.1893250081802024,-1.9792009958744805,0.056451759415845,0.1897854387980315,0.022714769592872,0.7217371116782512
781.6206831_625.145,0.0226817881029921,0.0816799131335208,1.5526062031416457,0.1303525743495672,0.3312489623205567,0.0226817881029921,0.47984547353562507
803.7245916_586.1785,-0.0225775437057308,-0.1398079075160798,-1.236256839239282,0.2253607814236326,0.4383049908680017,0.0225775437057308,0.3582235841165346
743.6189014_771.594,0.0225446453010271,0.7772361891532668,1.101346151460167,0.2789614496459795,0.4781614437480825,0.0225446453010271,0.32042544587506305
843.7333857_731.325,-0.0225416628565401,-0.1160379593735047,-1.54707727030318,0.1316785377611971,0.3312489623205567,0.0225416628565401,0.47984547353562507
834.6386306_693.5275,-0.0223667836990158,-0.1260273313954502,-1.4030832731268574,0.1702210179742932,0.3720620392874644,0.0223667836990158,0.4293846378768194
835.6432415_693.6865,-0.0223573038560786,-0.1776192015872693,-1.3469500745628755,0.1874584377541852,0.3881104312447353,0.0223573038560786,0.41104468456957577
914.7799709_788.272,-0.0223556056633661,-0.2469581156692143,-1.2553974789869862,0.218424754362492,0.4295484027295803,0.0223556056633661,0.3669878915441097
822.63911_616.671,-0.0223089882339346,-0.1073311865624809,-1.4905001531625572,0.1458848691146871,0.3447696874936486,0.0223089882339346,0.46247092478741963
794.6073425_609.0775,-0.0222915143011659,-0.1663768639086099,-2.0620182146675106,0.0474045952840933,0.1716289449772816,0.0222915143011659,0.7654094671642246
808.6241295_695.4175,-0.0222675004935306,-0.1435773634959101,-1.4710921045830574,0.151032404877948,0.3500186263711424,0.0222675004935306,0.45590884389268765
784.5869962_679.01,0.0221696065086219,0.1223567698300256,1.4932770462747622,0.1451599969024447,0.3447696874936486,0.0221696065086219,0.46247092478741963
648.658992_747.716,-0.0221496402757055,-0.257372216524187,-2.473132095183544,0.0188909998711751,0.0959499705687024,0.0221496402757055,1.0179551541421845
790.6227998_623.778,0.02213393618936,0.1072182203066922,1.2159450759451726,0.2328999584436445,0.4394436209048558,0.02213393618936,0.35709683549470844
740.5614755_520.404,0.0220635324331876,0.2935416770613234,1.2309273380512198,0.2273210656411377,0.4386410232844614,0.0220635324331876,0.35789075397876885
797.5887594_563.4095,-0.0219572109470712,-0.1540981454929273,-1.63002611516643,0.1129016216075787,0.3089478482750023,0.0219572109470712,0.5101148251639109
858.6389564_683.787,-0.0217833464269317,-0.1665283389716865,-2.7532744676229695,0.0096431219139628,0.0618913097387068,0.0217833464269317,1.208370326706532
820.5845003_551.3215,-0.0217756388950857,-0.1797672095218223,-1.4461442740386965,0.157860979675331,0.3517686084295475,0.0217756388950857,0.4537429192677429
844.6725221_673.101,0.0216852655414933,0.209161770678357,1.4576477618804045,0.1546824524473037,0.3500186263711424,0.0216852655414933,0.45590884389268765
850.6698703_655.64,-0.0216431385330119,-0.1081284542029179,-1.7808923563230497,0.0844258235570117,0.2463001298811995,0.0216431385330119,0.6085353591447645
428.375084_205.339,-0.0216257992552859,-0.1502006069372127,-1.2858134115650508,0.2077352390671604,0.4142968327158623,0.0216257992552859,0.3826883868544496
791.626079_623.8445,0.0215747108421958,0.1019583070140163,1.1857734853633104,0.2444422837078669,0.4436407514081081,0.0215747108421958,0.35296856780060404
596.3727284_134.4135,0.0215228023721912,0.3018438992379419,1.081661759871306,0.2874871156486409,0.4844054979664451,0.0215228023721912,0.3147909362908796
708.6020781_548.041,-0.0215068635025637,-0.1173929303707611,-1.4491687736384853,0.1570203001236663,0.3517686084295475,0.0215068635025637,0.4537429192677429
496.340407_130.533,-0.0214698013735903,-0.1194319975158488,-1.1011619450313503,0.2790403892694192,0.4781614437480825,0.0214698013735903,0.32042544587506305
756.5569213_390.9,-0.0214606477404095,-0.8283697094213405,-0.950394547936954,0.3490351704751697,0.5368601968528754,0.0214606477404095,0.2701387937047651
778.5412217_456.358,0.021436340981527,0.265680580307624,2.0346314976685655,0.0502442980478755,0.1770433127459028,0.021436340981527,0.7519204727036788
790.5366273_599.631,-0.0212960673108826,-0.1266270803961624,-1.4584874365457237,0.1544524498813314,0.3500186263711424,0.0212960673108826,0.45590884389268765
797.6652829_799.0655,0.0212959186620174,0.3269912042187658,1.0698898254657294,0.2926729183581936,0.4896376311869305,0.0212959186620174,0.3101252118004189
717.6035086_769.211,0.0212077323413487,0.9641807917250094,0.9554141182395436,0.3465307428495106,0.5353407099600754,0.0212077323413487,0.27136972945654486
450.3594556_124.11,-0.0208657139223305,-0.1633364551968997,-1.3475212756446333,0.1872764688937577,0.3881104312447353,0.0208657139223305,0.41104468456957577
716.579027_510.564,-0.020841616816482,-0.1496744583968152,-1.9688351937467643,0.0576840726338382,0.1911969731431446,0.020841616816482,0.7185189873613577
540.3683814_160.453,0.0207739972567084,0.1432267496699357,1.2098737672652442,0.2351894534086171,0.4394436209048558,0.0207739972567084,0.35709683549470844
715.5759442_510.456,-0.0207651080684306,-0.1560180501377399,-2.006085049694803,0.0533621081297917,0.1833649220164964,0.0207651080684306,0.7366837419033978
809.6275145_695.457,-0.0207221051818356,-0.1387097341507465,-1.2886338804740791,0.2067644801827239,0.4142968327158623,0.0207221051818356,0.3826883868544496
536.3736626_187.517,-0.0204662162902295,-0.1913175135104168,-1.193994166141533,0.241256473383691,0.4411351110699834,0.0204662162902295,0.3554283742390578
366.2648949_58.1689,-0.0204082294249563,-0.167168751404732,-1.0302677651255574,0.3106089001436898,0.5076154710681597,0.0204082294249563,0.2944651499793437
1039.671197_115.674,0.0202889569047529,0.2109011947078711,1.1417613401321396,0.2620252658996096,0.4613212910850983,0.0202889569047529,0.3359965011962158
666.6186283_883.697,-0.0202097688396224,-0.1188159910329355,-1.4317418175654475,0.1619133173241029,0.3572212563463021,0.0202097688396224,0.4470627064485536
502.2939684_117.471,-0.0201719410196454,-0.115689717490568,-1.1336586137887406,0.2653597810062494,0.464826858699393,0.0201719410196454,0.33270878541994486
706.5384955_532.05,0.0201468522201209,0.4721384151932528,1.2512361480583118,0.2199188769658342,0.4300906568916315,0.0201468522201209,0.3664399917739281
706.5942366_547.9315,-0.0200894120201413,-0.0753067517464936,-1.3757743753932112,0.1784452925220524,0.3817647773350576,0.0200894120201413,0.4182041432935116
798.6003117_575.526,-0.0200804767926661,-0.2431442512629701,-1.0426959579971815,0.3049028452836257,0.4999882502043856,0.0200804767926661,0.30104020152669614
849.7014717_719.179,-0.0200386337011453,-0.1297942940916866,-1.436569227877558,0.1605459877037947,0.3558684031414218,0.0200386337011453,0.44871057044093593
864.7678974_773.262,0.0198398854329958,0.7242804766900042,1.5092605358402322,0.1410437296601667,0.3410166888358825,0.0198398854329958,0.4672243667788207
968.7720817_792.322,0.0197929007925515,0.2497571814461502,1.1601539795965556,0.254568939686445,0.4538527056026015,0.0197929007925515,0.3430850712028718
776.581461_527.4145,-0.0197580970440331,-0.0767059405300714,-1.1141109942262968,0.2735299283297279,0.47331404264899,0.0197580970440331,0.32485061035453483
799.6613403_609.552,-0.0197240299656837,-0.1597069533462186,-2.071462095949952,0.0464586560579535,0.1690711916335834,0.0197240299656837,0.7719303863728103
880.7075768_690.8,-0.0195649282018217,-0.1026637916098829,-1.351187769795974,0.1861116764189883,0.3881104312447353,0.0195649282018217,0.41104468456957577
608.6000104_693.555,0.019552364919671,0.1565007586040934,2.1241037945120165,0.0414848392831733,0.1591755246408716,0.019552364919671,0.7981237100316719
